PASSENGERS,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_CITY_MARKET_ID,DEST,YEAR,QUARTER
1654.00,33495,MSY,36106,YYZ,2024,1
1656.00,31164,CTG,31454,MCO,2024,1
1656.00,34819,SJU,34692,SBH,2024,1
1658.00,31584,MAD,30397,ATL,2024,1
1658.00,32457,SFO,30981,CHC,2024,1
1658.00,36293,ZCL,30977,MDW,2024,1
1659.00,30411,AUA,30852,BWI,2024,1
1660.00,32457,SFO,30863,YYC,2024,1
1661.00,32239,HUX,30194,DFW,2024,1
1662.00,33105,CVG,36106,YYZ,2024,1
1662.00,33514,MTY,30466,PHX,2024,1
1663.00,31453,IAH,33165,MAN,2024,1
1665.00,30852,BWI,30411,AUA,2024,1
1665.00,36039,YEG,32457,SFO,2024,1
1665.00,36085,YHZ,31703,EWR,2024,1
1667.00,32211,LAS,36232,YWG,2024,1
1669.00,31760,FRA,31123,STL,2024,1
1669.00,32575,LAX,32101,HEL,2024,1
1670.00,31703,EWR,35718,WAW,2024,1
1670.00,34614,SLC,31215,YVR,2024,1
1670.00,36083,YUL,34027,PBI,2024,1
1671.00,32990,LIR,30852,BWI,2024,1
1672.00,34838,SJO,30852,BWI,2024,1
1673.00,31703,JFK,34849,SKB,2024,1
1674.00,30521,BDA,30721,BOS,2024,1
1674.00,31453,IAH,36304,ZIH,2024,1
1674.00,31703,JFK,30920,CDG,2024,1
1676.00,30559,SEA,30863,YYC,2024,1
1677.00,30517,BCN,30852,IAD,2024,1
1677.00,31295,DTW,33514,MTY,2024,1
1677.00,31534,ELH,31057,CLT,2024,1
1678.00,32467,MIA,31874,GDL,2024,1
1679.00,30730,LGW,31703,JFK,2024,1
1679.00,32457,SFO,36039,YEG,2024,1
1680.00,31454,MCO,36039,YEG,2024,1
1680.00,36083,YUL,32211,LAS,2024,1
1681.00,30730,LGW,32575,LAX,2024,1
1681.00,31164,CTG,30397,ATL,2024,1
1683.00,33195,TPA,31868,GCM,2024,1
1683.00,36083,YUL,31650,MSP,2024,1
1684.00,30466,PHX,33095,LTO,2024,1
1684.00,30852,BWI,34838,SJO,2024,1
1684.00,33514,MTY,32467,MIA,2024,1
1684.00,34637,RTB,30397,ATL,2024,1
1685.00,30977,ORD,36321,ZRH,2024,1
1685.00,31453,IAH,32010,GUA,2024,1
1685.00,34986,SRQ,36106,YYZ,2024,1
1687.00,31454,MCO,34681,SAP,2024,1
1687.00,34440,QRO,31453,IAH,2024,1
1689.00,36078,YHM,33195,TPA,2024,1
1689.00,36106,YYZ,34614,SLC,2024,1
1690.00,31868,GCM,33195,TPA,2024,1
1690.00,33095,LTO,30466,PHX,2024,1
1691.00,30647,CLE,34293,PUJ,2024,1
1691.00,31295,DTW,34440,QRO,2024,1
1692.00,34677,SAL,30852,IAD,2024,1
1694.00,34838,SJO,30325,DEN,2024,1
1695.00,30977,ORD,30244,AKL,2024,1
1697.00,30852,BWI,36106,YYZ,2024,1
1697.00,30977,ORD,33370,MLM,2024,1
1697.00,30977,ORD,33514,MTY,2024,1
1698.00,34614,SLC,36106,YYZ,2024,1
1699.00,30852,BWI,32651,KEF,2024,1
1699.00,36106,YYZ,34986,SRQ,2024,1
1700.00,30194,DFW,36304,ZIH,2024,1
1700.00,30397,ATL,33180,MBJ,2024,1
1700.00,30977,ORD,32010,GUA,2024,1
1700.00,32467,MIA,31647,OSL,2024,1
1702.00,35052,SVD,32467,MIA,2024,1
1703.00,30852,IAD,34677,SAL,2024,1
1704.00,31650,MSP,31244,CZM,2024,1
1704.00,33514,MTY,31295,DTW,2024,1
1707.00,32180,HOG,32467,MIA,2024,1
1707.00,34210,POS,31454,MCO,2024,1
1707.00,36039,YEG,31454,MCO,2024,1
1708.00,31453,IAH,35923,XPL,2024,1
1710.00,31057,CLT,31534,ELH,2024,1
1710.00,33256,MFE,33252,NLU,2024,1
1711.00,30162,ADD,30397,ATL,2024,1
1711.00,30466,PHX,36232,YWG,2024,1
1711.00,31703,JFK,31584,MAD,2024,1
1711.00,34312,PVR,32575,SNA,2024,1
1713.00,34681,SAP,32467,MIA,2024,1
1714.00,31703,EWR,33518,MUC,2024,1
1714.00,34761,SFB,36097,YKF,2024,1
1715.00,32467,MIA,31874,GDL,2024,1
1716.00,34819,SJU,36106,YYZ,2024,1
1717.00,32467,FLL,34496,REC,2024,1
1718.00,31295,DTW,36106,YYZ,2024,1
1718.00,36106,YYZ,31295,DTW,2024,1
1719.00,31453,IAH,36304,ZIH,2024,1
1719.00,34228,PPT,32575,LAX,2024,1
1720.00,32467,FLL,36097,YKF,2024,1
1720.00,36085,YHZ,31454,MCO,2024,1
1720.00,36106,YYZ,31123,STL,2024,1
1721.00,31874,GDL,32467,MIA,2024,1
1722.00,34262,PSP,36232,YWG,2024,1
1724.00,30730,LHR,30559,SEA,2024,1
1724.00,31454,MCO,36085,YHZ,2024,1
1725.00,33605,NAS,30194,DFW,2024,1
1727.00,35923,XPL,31453,IAH,2024,1
1728.00,31032,CUN,32884,LAN,2024,1
1728.00,32884,LAN,31032,CUN,2024,1
1728.00,36083,YUL,32467,MIA,2024,1
1729.00,32467,MIA,30486,BAQ,2024,1
1730.00,30877,CAN,31703,JFK,2024,1
1732.00,34153,PLS,34100,PHL,2024,1
1733.00,30423,AUS,30292,AMS,2024,1
1733.00,30721,BOS,34677,SAL,2024,1
1733.00,32010,GUA,30852,IAD,2024,1
1733.00,32575,LAX,30920,CDG,2024,1
1734.00,32575,LAX,34312,PVR,2024,1
1735.00,36293,ZCL,32575,LAX,2024,1
1736.00,32651,KEF,34492,RDU,2024,1
1736.00,34293,PUJ,31454,MCO,2024,1
1737.00,32884,LAN,31032,CUN,2024,1
1737.00,36106,YYZ,32575,LAX,2024,1
1738.00,30721,BOS,34293,PUJ,2024,1
1740.00,30730,LHR,30852,IAD,2024,1
1740.00,30981,CHC,32457,SFO,2024,1
1740.00,31703,JFK,32010,GUA,2024,1
1740.00,36756,DSS,31703,JFK,2024,1
1741.00,30194,DFW,36293,ZCL,2024,1
1741.00,32467,MIA,33514,MTY,2024,1
1743.00,31454,MCO,30610,CNF,2024,1
1743.00,31584,MAD,30194,DFW,2024,1
1743.00,35317,TRC,30194,DFW,2024,1
1744.00,34849,SKB,31703,JFK,2024,1
1746.00,34819,SJU,34448,EIS,2024,1
1747.00,34677,SAL,30397,ATL,2024,1
1748.00,30920,CDG,32575,LAX,2024,1
1748.00,30977,ORD,31868,GCM,2024,1
1748.00,32016,GUM,31793,FUK,2024,1
1749.00,33165,MAN,31453,IAH,2024,1
1750.00,31453,IAH,30638,BJX,2024,1
1752.00,30920,CDG,32575,LAX,2024,1
1752.00,32467,MIA,34924,SNU,2024,1
1752.00,33514,MTY,30466,PHX,2024,1
1752.00,36085,YHZ,31454,MCO,2024,1
1753.00,34924,SNU,32467,MIA,2024,1
1755.00,31703,JFK,30521,BDA,2024,1
1756.00,31215,YVR,34614,SLC,2024,1
1756.00,34153,PLS,30977,ORD,2024,1
1757.00,30721,BOS,36106,YYZ,2024,1
1758.00,32467,FLL,31534,ELH,2024,1
1758.00,32575,SNA,34312,PVR,2024,1
1759.00,31703,JFK,36083,YUL,2024,1
1761.00,30466,PHX,33095,LTO,2024,1
1761.00,31032,CUN,32884,LAN,2024,1
1761.00,32457,SFO,35092,SYD,2024,1
1762.00,34262,PSP,36106,YYZ,2024,1
1763.00,32982,LIH,31215,YVR,2024,1
1765.00,30397,ATL,34637,RTB,2024,1
1765.00,30721,BOS,36085,YHZ,2024,1
1765.00,36083,YUL,30852,IAD,2024,1
1766.00,30559,SEA,30863,YYC,2024,1
1766.00,32467,FLL,34012,PAP,2024,1
1768.00,34153,PLS,30852,IAD,2024,1
1770.00,30486,BAQ,32467,MIA,2024,1
1771.00,30357,ARN,32467,MIA,2024,1
1771.00,31703,JFK,32693,KIN,2024,1
1771.00,32211,LAS,31760,FRA,2024,1
1771.00,33105,CVG,30920,CDG,2024,1
1772.00,30559,SEA,30863,YYC,2024,1
1772.00,30852,IAD,32952,LFW,2024,1
1774.00,31703,JFK,30877,CAN,2024,1
1774.00,34312,PVR,33570,SAN,2024,1
1775.00,31454,MCO,33605,NAS,2024,1
1776.00,31534,ELH,32467,FLL,2024,1
1776.00,35084,SXM,30721,BOS,2024,1
1777.00,30244,AKL,30977,ORD,2024,1
1779.00,30852,IAD,30730,LHR,2024,1
1779.00,32467,MIA,34924,SNU,2024,1
1781.00,31453,IAH,34293,PUJ,2024,1
1782.00,32134,HNL,31793,FUK,2024,1
1782.00,33166,MAO,32467,FLL,2024,1
1782.00,35317,TRC,30194,DFW,2024,1
1782.00,36097,YKF,32467,FLL,2024,1
1783.00,30977,ORD,32991,LIS,2024,1
1785.00,31584,MAD,31703,JFK,2024,1
1786.00,30397,ATL,33180,MBJ,2024,1
1787.00,30162,ADD,31703,JFK,2024,1
1787.00,32575,LAX,36232,YWG,2024,1
1788.00,31075,CMW,32467,MIA,2024,1
1789.00,30721,BOS,34677,SAL,2024,1
1789.00,33514,MTY,30977,ORD,2024,1
1790.00,31032,CUN,33495,MSY,2024,1
1791.00,31453,IAH,30638,BJX,2024,1
1791.00,34819,SJU,34692,SBH,2024,1
1792.00,30325,DEN,34312,PVR,2024,1
1792.00,30852,BWI,34286,PTY,2024,1
1792.00,31057,CLT,31621,GGT,2024,1
1792.00,31215,YVR,33192,SMF,2024,1
1793.00,30863,YYC,32457,SFO,2024,1
1794.00,31244,CZM,31650,MSP,2024,1
1794.00,36304,ZIH,30194,DFW,2024,1
1795.00,33594,MZT,31650,MSP,2024,1
1797.00,36039,YEG,30559,SEA,2024,1
1798.00,32982,LIH,31215,YVR,2024,1
1800.00,31650,MSP,31244,CZM,2024,1
1800.00,32575,LAX,34228,PPT,2024,1
1801.00,31868,GCM,30977,ORD,2024,1
1803.00,31057,CLT,33289,MHH,2024,1
1803.00,32575,LAX,33605,NAS,2024,1
1805.00,36106,YYZ,34986,SRQ,2024,1
1806.00,30863,YYC,30559,SEA,2024,1
1806.00,34440,QRO,31295,DTW,2024,1
1807.00,30466,PHX,30863,YYC,2024,1
1808.00,33605,NAS,31454,MCO,2024,1
1808.00,34312,PVR,33570,SAN,2024,1
1808.00,34681,SAP,31454,MCO,2024,1
1808.00,34681,SAP,33495,MSY,2024,1
1809.00,32467,MIA,31654,FDF,2024,1
1810.00,31215,YVR,32982,LIH,2024,1
1811.00,31454,MCO,34210,POS,2024,1
1812.00,30397,ATL,34637,RTB,2024,1
1812.00,30863,YYC,30559,SEA,2024,1
1812.00,34210,POS,31454,MCO,2024,1
1815.00,30977,MDW,30210,AGU,2024,1
1815.00,32457,OAK,34677,SAL,2024,1
1816.00,31032,CUN,33198,MCI,2024,1
1816.00,31454,MCO,32105,SDQ,2024,1
1817.00,34448,EIS,34819,SJU,2024,1
1817.00,36106,YYZ,31454,MCO,2024,1
1818.00,31453,IAH,31874,GDL,2024,1
1819.00,34278,PTP,31703,JFK,2024,1
1821.00,36106,YYZ,32457,SFO,2024,1
1822.00,31118,CPH,30721,BOS,2024,1
1822.00,36106,YYZ,33495,MSY,2024,1
1823.00,30863,YYC,30466,PHX,2024,1
1824.00,32693,KIN,31703,JFK,2024,1
1824.00,36232,YWG,32575,LAX,2024,1
1825.00,33180,MBJ,31453,IAH,2024,1
1825.00,33289,MHH,30397,ATL,2024,1
1827.00,30397,ATL,30162,ADD,2024,1
1827.00,31454,MCO,33605,NAS,2024,1
1827.00,32467,FLL,30878,CAP,2024,1
1828.00,31703,JFK,34681,SAP,2024,1
1831.00,30977,ORD,34153,PLS,2024,1
1831.00,31454,MCO,36078,YHM,2024,1
1832.00,31066,CMH,36106,YYZ,2024,1
1832.00,32467,MIA,33514,MTY,2024,1
1833.00,34228,PPT,32575,LAX,2024,1
1834.00,32211,LAS,34677,SAL,2024,1
1834.00,32457,SFO,30863,YYC,2024,1
1835.00,31703,JFK,36756,DSS,2024,1
1835.00,34583,ROR,32016,GUM,2024,1
1836.00,33514,MTY,30397,ATL,2024,1
1836.00,36232,YWG,32211,LAS,2024,1
1837.00,31000,FCO,30194,DFW,2024,1
1837.00,36039,YEG,30559,SEA,2024,1
1838.00,32575,LAX,36232,YWG,2024,1
1840.00,30312,ANU,31703,EWR,2024,1
1841.00,30852,IAD,34153,PLS,2024,1
1841.00,31295,DTW,34440,QRO,2024,1
1841.00,31454,MCO,33180,MBJ,2024,1
1842.00,30517,BCN,34100,PHL,2024,1
1842.00,31534,ELH,30397,ATL,2024,1
1842.00,32467,MIA,32073,HAV,2024,1
1842.00,33605,NAS,30721,BOS,2024,1
1843.00,34293,PUJ,30647,CLE,2024,1
1844.00,30325,DEN,33518,MUC,2024,1
1844.00,31638,FAT,30638,BJX,2024,1
1846.00,33518,MUC,31703,EWR,2024,1
1848.00,31703,JFK,36756,DSS,2024,1
1849.00,31868,GCM,33195,TPA,2024,1
1850.00,32575,LAX,33436,OAX,2024,1
1850.00,34819,SJU,32105,SDQ,2024,1
1852.00,30194,DFW,33252,MEX,2024,1
1852.00,30977,ORD,30244,AKL,2024,1
1853.00,31215,YVR,32982,LIH,2024,1
1853.00,31621,GGT,31057,CLT,2024,1
1853.00,32467,MIA,30880,CMN,2024,1
1854.00,30880,CMN,30852,IAD,2024,1
1854.00,31123,STL,36106,YYZ,2024,1
1855.00,31654,FDF,32467,MIA,2024,1
1855.00,32575,LAX,30244,AKL,2024,1
1855.00,32651,KEF,34492,RDU,2024,1
1857.00,36756,DSS,31703,JFK,2024,1
1859.00,31215,YVR,30852,IAD,2024,1
1859.00,31760,FRA,31295,DTW,2024,1
1860.00,32467,MIA,34722,SCU,2024,1
1861.00,32467,MIA,31874,GDL,2024,1
1862.00,30721,BOS,31118,CPH,2024,1
1862.00,31454,MCO,30610,CNF,2024,1
1862.00,33514,MTY,31295,DTW,2024,1
1870.00,33570,SAN,34312,PVR,2024,1
1871.00,32575,LAX,36293,ZCL,2024,1
1872.00,30194,DFW,33238,MEL,2024,1
1872.00,30466,PHX,36232,YWG,2024,1
1872.00,31301,DGO,30194,DFW,2024,1
1872.00,36085,YHZ,30721,BOS,2024,1
1873.00,30863,YYC,32457,SFO,2024,1
1874.00,30244,AKL,30977,ORD,2024,1
1874.00,31650,MSP,36083,YUL,2024,1
1874.00,32575,LAX,33095,LTO,2024,1
1875.00,30521,BDA,31703,JFK,2024,1
1875.00,32134,HNL,36106,YYZ,2024,1
1875.00,33105,CVG,30920,CDG,2024,1
1876.00,30194,DFW,33238,MEL,2024,1
1876.00,30920,CDG,30977,ORD,2024,1
1876.00,33514,MTY,32575,LAX,2024,1
1876.00,34692,SBH,34819,SJU,2024,1
1877.00,30423,AUS,36106,YYZ,2024,1
1877.00,32467,MIA,34677,SAL,2024,1
1877.00,36097,YKF,34761,SFB,2024,1
1878.00,34492,RDU,32651,KEF,2024,1
1879.00,33198,MCI,31032,CUN,2024,1
1882.00,33238,MEL,32134,HNL,2024,1
1883.00,36232,YWG,32575,LAX,2024,1
1884.00,30357,ARN,31703,JFK,2024,1
1884.00,30852,IAD,34153,PLS,2024,1
1884.00,31454,MCO,36232,YWG,2024,1
1884.00,31703,EWR,34312,PVR,2024,1
1884.00,34832,SJD,31703,EWR,2024,1
1885.00,30194,DFW,36304,ZIH,2024,1
1885.00,31703,JFK,30730,LGW,2024,1
1885.00,32575,LAX,30210,AGU,2024,1
1886.00,34293,PUJ,30721,BOS,2024,1
1888.00,30194,DFW,35317,TRC,2024,1
1890.00,34677,SAL,32467,MIA,2024,1
1892.00,30517,BCN,34100,PHL,2024,1
1892.00,30721,BOS,31118,CPH,2024,1
1892.00,32467,FLL,34012,PAP,2024,1
1894.00,30423,AUS,34286,PTY,2024,1
1894.00,30486,BAQ,32467,MIA,2024,1
1894.00,32467,FLL,30448,AXM,2024,1
1894.00,36106,YYZ,30423,AUS,2024,1
1895.00,31215,YVR,30852,IAD,2024,1
1895.00,33370,MLM,30977,ORD,2024,1
1896.00,30846,BZE,30559,SEA,2024,1
1896.00,31714,RSW,31760,FRA,2024,1
1896.00,33252,NLU,31453,IAH,2024,1
1897.00,30194,DFW,35317,TRC,2024,1
1897.00,30397,ATL,33289,MHH,2024,1
1897.00,32789,KRK,30977,ORD,2024,1
1898.00,30312,ANU,31703,EWR,2024,1
1898.00,30852,IAD,31215,YVR,2024,1
1899.00,30194,DFW,33605,NAS,2024,1
1899.00,31453,IAH,34677,SAL,2024,1
1899.00,34677,SAL,31453,IAH,2024,1
1899.00,36106,YYZ,34614,SLC,2024,1
1900.00,30423,AUS,30292,AMS,2024,1
1900.00,31453,IAH,32010,GUA,2024,1
1901.00,31215,YVR,34614,SLC,2024,1
1901.00,36083,YUL,30721,BOS,2024,1
1903.00,34722,SCU,32467,MIA,2024,1
1904.00,30977,ORD,30638,BJX,2024,1
1905.00,36106,YYZ,33495,MSY,2024,1
1906.00,32467,MIA,32073,HAV,2024,1
1908.00,36106,YYZ,34262,PSP,2024,1
1909.00,33192,SMF,31215,YVR,2024,1
1909.00,34448,EIS,34819,SJU,2024,1
1910.00,30210,AGU,32575,LAX,2024,1
1911.00,32991,LIS,30721,BOS,2024,1
1912.00,30863,YYC,30559,SEA,2024,1
1912.00,32467,MIA,30357,ARN,2024,1
1913.00,31453,IAH,35125,TAM,2024,1
1914.00,33105,CVG,30730,LHR,2024,1
1914.00,34153,PLS,30852,IAD,2024,1
1914.00,36078,YHM,31454,MCO,2024,1
1914.00,36756,DSS,31703,JFK,2024,1
1915.00,32467,FLL,33166,MAO,2024,1
1916.00,32575,LAX,30210,AGU,2024,1
1918.00,31654,FDF,32467,MIA,2024,1
1919.00,30194,DFW,32101,HEL,2024,1
1919.00,30977,ORD,33370,MLM,2024,1
1919.00,31164,CTG,30397,ATL,2024,1
1919.00,32467,MIA,35052,SVD,2024,1
1920.00,36097,YKF,34761,SFB,2024,1
1920.00,36293,ZCL,32575,LAX,2024,1
1921.00,30638,BJX,30977,ORD,2024,1
1924.00,30397,ATL,31874,GDL,2024,1
1925.00,30863,YYC,30559,SEA,2024,1
1926.00,31703,JFK,32010,GUA,2024,1
1930.00,30721,BOS,30292,AMS,2024,1
1933.00,31638,FAT,30638,BJX,2024,1
1935.00,35092,SYD,32457,SFO,2024,1
1936.00,30977,ORD,32651,KEF,2024,1
1936.00,31215,YVR,32575,SNA,2024,1
1936.00,31453,IAH,31874,GDL,2024,1
1936.00,31874,GDL,32467,MIA,2024,1
1936.00,33095,LTO,30466,PHX,2024,1
1936.00,36304,ZIH,30194,DFW,2024,1
1937.00,30448,AXM,32467,FLL,2024,1
1937.00,30977,ORD,32991,LIS,2024,1
1937.00,33195,TPA,36078,YHM,2024,1
1940.00,31295,DTW,36106,YYZ,2024,1
1940.00,33095,LTO,32575,LAX,2024,1
1941.00,31000,FCO,30852,IAD,2024,1
1942.00,31703,EWR,32010,GUA,2024,1
1942.00,32575,LAX,33436,OAX,2024,1
1943.00,30730,LGW,32467,MIA,2024,1
1943.00,30852,IAD,34677,SAL,2024,1
1944.00,30852,IAD,31868,GCM,2024,1
1945.00,34681,SAP,31454,MCO,2024,1
1946.00,30559,SEA,30863,YYC,2024,1
1947.00,31453,IAH,33370,MLM,2024,1
1947.00,33514,MTY,32467,MIA,2024,1
1949.00,30194,DFW,33252,MEX,2024,1
1949.00,30852,IAD,31435,DUB,2024,1
1949.00,32467,MIA,36083,YUL,2024,1
1949.00,36232,YWG,30466,PHX,2024,1
1950.00,30981,CHC,32457,SFO,2024,1
1950.00,32575,LAX,30517,BCN,2024,1
1951.00,31453,IAH,33518,MUC,2024,1
1952.00,30423,AUS,31760,FRA,2024,1
1952.00,30977,ORD,33514,MTY,2024,1
1952.00,36149,YOW,32467,FLL,2024,1
1953.00,31703,JFK,34677,SAL,2024,1
1954.00,34677,SAL,32467,MIA,2024,1
1955.00,30357,ARN,32467,MIA,2024,1
1956.00,30397,ATL,31534,ELH,2024,1
1956.00,32575,LAX,31215,YVR,2024,1
1956.00,36293,ZCL,30977,MDW,2024,1
1958.00,32457,SFO,35306,TPE,2024,1
1960.00,33436,OAX,32575,LAX,2024,1
1962.00,31874,GDL,32467,MIA,2024,1
1962.00,34637,RTB,30397,ATL,2024,1
1964.00,33238,MEL,30194,DFW,2024,1
1965.00,30852,IAD,31215,YVR,2024,1
1965.00,31703,JFK,35595,VIE,2024,1
1965.00,34677,SAL,32467,MIA,2024,1
1967.00,30711,BOG,32467,FLL,2024,1
1967.00,31123,STL,31760,FRA,2024,1
1967.00,31703,JFK,34677,SAL,2024,1
1967.00,34692,SBH,34819,SJU,2024,1
1968.00,31703,JFK,34832,SJD,2024,1
1971.00,31295,DTW,36106,YYZ,2024,1
1971.00,31454,MCO,33252,MEX,2024,1
1971.00,32575,SNA,31215,YVR,2024,1
1971.00,35718,WAW,31703,EWR,2024,1
1971.00,36115,YLW,30559,SEA,2024,1
1972.00,30325,DEN,34312,PVR,2024,1
1972.00,32010,GUA,30852,IAD,2024,1
1972.00,34286,PTY,30852,BWI,2024,1
1973.00,31454,MCO,36085,YHZ,2024,1
1973.00,33605,NAS,30721,BOS,2024,1
1974.00,32575,LAX,34228,PPT,2024,1
1975.00,31638,FAT,33370,MLM,2024,1
1976.00,34496,REC,31454,MCO,2024,1
1976.00,34614,SLC,31215,YVR,2024,1
1977.00,31454,MCO,32651,KEF,2024,1
1977.00,32457,SFO,34228,PPT,2024,1
1977.00,34677,SAL,31453,IAH,2024,1
1978.00,31453,IAH,33252,NLU,2024,1
1978.00,31703,EWR,30312,ANU,2024,1
1978.00,36039,YEG,32211,LAS,2024,1
1979.00,31638,FAT,33370,MLM,2024,1
1979.00,36106,YYZ,30852,DCA,2024,1
1981.00,30466,PHX,32164,HMO,2024,1
1983.00,33495,MSY,30730,LHR,2024,1
1983.00,36232,YWG,32575,LAX,2024,1
1986.00,30423,AUS,31760,FRA,2024,1
1986.00,31057,CLT,36106,YYZ,2024,1
1988.00,30863,YYC,30559,SEA,2024,1
1988.00,33518,MUC,33570,SAN,2024,1
1989.00,33436,OAX,32575,LAX,2024,1
1991.00,31703,JFK,30920,CDG,2024,1
1991.00,32467,MIA,30486,BAQ,2024,1
1991.00,36304,ZIH,31453,IAH,2024,1
1993.00,30194,DFW,31301,DGO,2024,1
1993.00,31650,MSP,36106,YYZ,2024,1
1993.00,34677,SAL,30721,BOS,2024,1
1994.00,31714,RSW,31760,FRA,2024,1
1995.00,31454,MCO,34293,PUJ,2024,1
1996.00,31454,MCO,33252,MEX,2024,1
1997.00,30852,IAD,36083,YUL,2024,1
1999.00,31874,GDL,30466,PHX,2024,1
2001.00,35627,VRA,32467,MIA,2024,1
2002.00,31032,CUN,32337,IND,2024,1
2003.00,30559,SEA,30863,YYC,2024,1
2005.00,32467,FLL,30545,BEL,2024,1
2008.00,31244,CZM,31650,MSP,2024,1
2008.00,33252,MEX,31454,MCO,2024,1
2009.00,34027,PBI,36083,YUL,2024,1
2010.00,32073,HAV,32467,MIA,2024,1
2010.00,33252,MEX,30194,DFW,2024,1
2011.00,30357,ARN,32467,MIA,2024,1
2011.00,33570,SAN,34312,PVR,2024,1
2012.00,32467,FLL,30545,BEL,2024,1
2013.00,32467,MIA,35052,SVD,2024,1
2013.00,34293,PUJ,30647,CLE,2024,1
2014.00,30920,CDG,33105,CVG,2024,1
2015.00,31703,EWR,35718,WAW,2024,1
2015.00,32467,FLL,30448,AXM,2024,1
2015.00,36085,YHZ,31454,MCO,2024,1
2016.00,32105,SDQ,32467,MIA,2024,1
2016.00,36106,YYZ,31454,MCO,2024,1
2017.00,30559,SEA,36039,YEG,2024,1
2017.00,32467,MIA,30357,ARN,2024,1
2017.00,33180,MBJ,31454,MCO,2024,1
2018.00,32575,LAX,32010,GUA,2024,1
2019.00,30194,DFW,32239,HUX,2024,1
2019.00,30397,ATL,30162,ADD,2024,1
2019.00,31215,YVR,32575,SNA,2024,1
2019.00,34057,PDX,30730,LHR,2024,1
2020.00,32575,SNA,31215,YVR,2024,1
2021.00,33252,NLU,31453,IAH,2024,1
2021.00,34100,PHL,34293,PUJ,2024,1
2025.00,32575,LAX,30210,AGU,2024,1
2025.00,35052,SVD,32467,MIA,2024,1
2026.00,30198,PIT,30730,LHR,2024,1
2026.00,31453,IAH,33436,OAX,2024,1
2027.00,32467,FLL,34210,POS,2024,1
2027.00,33195,TPA,36106,YYZ,2024,1
2028.00,31703,EWR,32010,GUA,2024,1
2028.00,31793,FUK,32016,GUM,2024,1
2030.00,30397,ATL,31164,CTG,2024,1
2030.00,30721,BOS,34677,SAL,2024,1
2031.00,30244,AKL,32134,HNL,2024,1
2032.00,36039,YEG,32457,SFO,2024,1
2033.00,30448,AXM,32467,FLL,2024,1
2033.00,34262,PSP,36106,YYZ,2024,1
2033.00,34677,SAL,32457,OAK,2024,1
2036.00,34066,PEK,30852,IAD,2024,1
2037.00,30466,PHX,31215,YVR,2024,1
2037.00,32010,GUA,31453,IAH,2024,1
2038.00,31000,FCO,30852,IAD,2024,1
2038.00,32575,LAX,35718,WAW,2024,1
2040.00,31703,JFK,30292,AMS,2024,1
2040.00,31760,FRA,32211,LAS,2024,1
2042.00,32457,SFO,30920,ORY,2024,1
2042.00,34832,SJD,31703,JFK,2024,1
2043.00,31032,CUN,33198,MCI,2024,1
2043.00,34210,POS,31454,MCO,2024,1
2044.00,31454,MCO,34293,PUJ,2024,1
2045.00,32211,LAS,36232,YWG,2024,1
2045.00,33514,MTY,30977,ORD,2024,1
2046.00,30977,ORD,30411,AUA,2024,1
2047.00,31650,MSP,30292,AMS,2024,1
2047.00,32467,FLL,36149,YOW,2024,1
2047.00,33195,TPA,36321,ZRH,2024,1
2048.00,30559,SEA,30846,BZE,2024,1
2049.00,31703,EWR,34677,SAL,2024,1
2051.00,30194,DFW,35317,TRC,2024,1
2051.00,32010,GUA,31703,EWR,2024,1
2051.00,32575,LAX,34312,PVR,2024,1
2052.00,30852,IAD,32010,GUA,2024,1
2052.00,31650,MSP,33594,MZT,2024,1
2055.00,30721,BOS,33605,NAS,2024,1
2055.00,35125,TAM,31453,IAH,2024,1
2055.00,36149,YOW,32467,FLL,2024,1
2056.00,31621,GGT,30397,ATL,2024,1
2056.00,33198,MCI,31032,CUN,2024,1
2056.00,33436,OAX,31453,IAH,2024,1
2056.00,34228,PPT,32575,LAX,2024,1
2057.00,31164,CTG,30397,ATL,2024,1
2059.00,33514,MTY,32467,MIA,2024,1
2060.00,30977,MDW,30210,AGU,2024,1
2061.00,36106,YYZ,31057,CLT,2024,1
2061.00,36149,YOW,32467,FLL,2024,1
2062.00,32651,KEF,30852,IAD,2024,1
2062.00,36106,YYZ,33195,TPA,2024,1
2063.00,31454,MCO,33165,MAN,2024,1
2063.00,31793,FUK,32134,HNL,2024,1
2063.00,32010,GUA,31703,EWR,2024,1
2063.00,34677,SAL,32211,LAS,2024,1
2064.00,33605,NAS,32467,MIA,2024,1
2065.00,32575,LAX,30730,LGW,2024,1
2066.00,30977,ORD,30638,BJX,2024,1
2067.00,34066,PEK,32457,SFO,2024,1
2068.00,30920,CDG,31703,JFK,2024,1
2068.00,33289,MHH,31057,CLT,2024,1
2069.00,36106,YYZ,31453,IAH,2024,1
2070.00,32457,OAK,34677,SAL,2024,1
2071.00,32467,FLL,34496,REC,2024,1
2072.00,32134,HNL,30244,AKL,2024,1
2072.00,32467,FLL,36097,YKF,2024,1
2073.00,30638,BJX,31638,FAT,2024,1
2073.00,30721,BOS,36083,YUL,2024,1
2073.00,32467,MIA,35627,VRA,2024,1
2074.00,30638,BJX,30977,ORD,2024,1
2076.00,32211,LAS,36039,YEG,2024,1
2077.00,34286,PTY,30423,AUS,2024,1
2077.00,36085,YHZ,31703,EWR,2024,1
2080.00,30411,AUA,30977,ORD,2024,1
